Profitcenter,Sachkonto,S/H,costs,earning,Version,Planjahr
166001308,448700, ,,3,8,2020
120101601,461700, ,,10,8,2020
141001704,457110, ,,15,8,2020
120201510,461500, ,,18,8,2020
141000402,448700, ,,18,8,2020
140000303,448700, ,,36,8,2020
141200410,459100, ,,40,8,2020
153000703,448700, ,,45,8,2020
153001701,465100, ,,49,8,2020
101000102,414400, ,,50,8,2020
101000102,459100, ,,50,8,2020
110990133,414800, ,,50,8,2020
110990133,441100, ,,50,8,2020
110990133,442100, ,,50,8,2020
113000114,446100, ,,50,8,2020
121000121,459100, ,,50,8,2020
133000201,432100, ,,50,8,2020
140000301,456100, ,,50,8,2020
140000301,459100, ,,50,8,2020
140000302,459100, ,,50,8,2020
140000303,459100, ,,50,8,2020
140000304,459100, ,,50,8,2020
140000305,459100, ,,50,8,2020
140000306,459100, ,,50,8,2020
140000307,459100, ,,50,8,2020
140000310,459100, ,,50,8,2020
141000401,412100, ,,50,8,2020
141000401,414700, ,,50,8,2020
141000401,432200, ,,50,8,2020
141000401,446100, ,,50,8,2020
141000402,414800, ,,50,8,2020
141300409,414100, ,,50,8,2020
141300409,414700, ,,50,8,2020
141300409,414800, ,,50,8,2020
141300409,448400, ,,50,8,2020
141400407,456500, ,,50,8,2020
141800404,414000, ,,50,8,2020
141800404,414800, ,,50,8,2020
151000606,461700, ,,50,8,2020
152000803,459100, ,,50,8,2020
156001401,432100, ,,50,8,2020
102000103,94000083,H,,51,8,2020
110990133,446100, ,,75,8,2020
141700405,416150, ,,80,8,2020
101000102,414000, ,,100,8,2020
101000102,414700, ,,100,8,2020
110000109,442100, ,,100,8,2020
110000109,459100, ,,100,8,2020
110660130,442100, ,,100,8,2020
137001720,414700, ,,100,8,2020
140000305,446100, ,,100,8,2020
141400407,459100, ,,100,8,2020
162000907,448800, ,,100,8,2020
190400412,414700, ,,100,8,2020
110990133,414700, ,,125,8,2020
140000302,416170, ,,130,8,2020
140000301,448700, ,,144,8,2020
101000102,414100, ,,150,8,2020
110770131,446100, ,,150,8,2020
110770131,448800, ,,150,8,2020
150001715,469110, ,,166,8,2020
141000403,416110, ,,186,8,2020
133000201,456200, ,,200,8,2020
140000310,448100, ,,200,8,2020
150000508,421100, ,,200,8,2020
150000508,431100, ,,200,8,2020
150000508,446100, ,,200,8,2020
150000510,414800, ,,200,8,2020
156001307,456100, ,,200,8,2020
150001713,465100, ,,262,8,2020
140000310,456200, ,,300,8,2020
121000122,448800, ,,400,8,2020
121201606,448800, ,,400,8,2020
150000510,416100, ,,400,8,2020
110000123,441100, ,,500,8,2020
110000124,448800, ,,500,8,2020
110770131,442100, ,,500,8,2020
141300409,431100, ,,500,8,2020
141300409,446100, ,,500,8,2020
150000507,456100, ,,500,8,2020
150000510,418100, ,,500,8,2020
156001307,461700, ,,500,8,2020
166001103,431100, ,,500,8,2020
121000100,94000065,H,,519,8,2020
156000000,94000065,H,,519,8,2020
163000000,94000065,H,,519,8,2020
150001716,465100, ,,590,8,2020
140000301,456200, ,,600,8,2020
141001706,469190, ,,600,8,2020
141200410,94000123,H,,600,8,2020
156001307,442100, ,,600,8,2020
168001303,448500, ,,600,8,2020
152000803,442100, ,,700,8,2020
150001708,441100, ,,775,8,2020
150000502,422110, ,,800,8,2020
162000908,431100, ,,800,8,2020
166001103,456100, ,,800,8,2020
166001202,448800, ,,870,8,2020
166001203,448800, ,,870,8,2020
166001204,448800, ,,870,8,2020
166001205,448800, ,,870,8,2020
141500408,431100, ,,900,8,2020
114000107,416110, ,,1000,8,2020
133000203,414500, ,,1000,8,2020
137000219,448400, ,,1000,8,2020
140000302,469100, ,,1000,8,2020
140000310,414100, ,,1000,8,2020
140000310,414700, ,,1000,8,2020
141800404,441100, ,,1000,8,2020
150000510,448800, ,,1000,8,2020
153000702,459100, ,,1000,8,2020
161000215,431100, ,,1000,8,2020
150000502,448700, ,,1095,8,2020
140000303,469100, ,,1200,8,2020
151000600,94000163,H,,1200,8,2020
161000000,94000055,H,,1200,8,2020
110770131,414700, ,,1300,8,2020
161000901,442100, ,,1300,8,2020
110200126,441100, ,,1350,8,2020
150000000,94000013,H,,1350,8,2020
137000221,442100, ,,1500,8,2020
110880132,459100, ,,1545,8,2020
153000700,94000065,H,,1557,8,2020
166000112,448800, ,,1740,8,2020
153000700,94000013,H,,1860,8,2020
110660130,416110, ,,2000,8,2020
150001005,456100, ,,2000,8,2020
153000704,446100, ,,2000,8,2020
166000112,414700, ,,2000,8,2020
166000112,414800, ,,2000,8,2020
166001103,442100, ,,2000,8,2020
152000803,446100, ,,2090,8,2020
130000000,94000063,H,,2100,8,2020
141800404,456200, ,,2100,8,2020
166001206,448800, ,,2175,8,2020
162000900,94000065,H,,2253,8,2020
140000300,94000013,H,,2400,8,2020
110000109,432100, ,,2500,8,2020
141400407,442100, ,,2500,8,2020
150001005,448500, ,,2500,8,2020
141500408,442100, ,,2509,8,2020
156001307,436100, ,,2550,8,2020
161000000,94000025,H,,2700,8,2020
137000219,459100, ,,3000,8,2020
151000606,446100, ,,3000,8,2020
156001401,448000, ,,3000,8,2020
168001302,448000, ,,3000,8,2020
161000000,94000065,H,,3120,8,2020
152000800,94000025,H,,3300,8,2020
133000201,448100, ,,3500,8,2020
153000700,94000003,H,,3510,8,2020
103001500,94000025,H,,3600,8,2020
151000605,431100, ,,3600,8,2020
110770131,441100, ,,3800,8,2020
103001501,414700, ,,4000,8,2020
141400407,414800, ,,4000,8,2020
141400407,432200, ,,4000,8,2020
110880132,414700, ,,4120,8,2020
110880132,432100, ,,4150,8,2020
137000220,94000005,S,,4188,8,2020
156001401,448200, ,,4630,8,2020
103001501,414400, ,,5000,8,2020
110000124,448400, ,,5000,8,2020
121000122,431100, ,,5000,8,2020
137000219,448200, ,,5000,8,2020
140000301,448800, ,,5000,8,2020
140000302,448800, ,,5000,8,2020
140000303,448800, ,,5000,8,2020
140000304,448800, ,,5000,8,2020
140000305,448800, ,,5000,8,2020
140000306,448800, ,,5000,8,2020
140000307,448800, ,,5000,8,2020
140000310,431100, ,,5000,8,2020
141300409,459100, ,,5000,8,2020
141400407,431100, ,,5000,8,2020
151000604,414000, ,,5000,8,2020
151000605,422110, ,,5000,8,2020
162000909,448500, ,,5000,8,2020
166001202,471100, ,,5000,8,2020
156001307,412100, ,,5200,8,2020
161000000,94000033,H,,5274,8,2020
120101601,456300, ,,5300,8,2020
150000000,94000065,H,,5367,8,2020
110000100,94000003,H,,6000,8,2020
150000504,448000, ,,6000,8,2020
140000300,94000003,H,,6270,8,2020
123000128,456200, ,,6500,8,2020
166001103,446100, ,,6500,8,2020
151000600,94000065,H,,6771,8,2020
156000208,456100, ,,7000,8,2020
168001303,459100, ,,7400,8,2020
103001501,414200, ,,7500,8,2020
133000205,456100, ,,7500,8,2020
163000904,456200, ,,7500,8,2020
162000900,94000143,H,,7950,8,2020
110000109,446100, ,,8000,8,2020
133000200,94000065,H,,8328,8,2020
121000100,94000003,H,,8430,8,2020
140000302,446100, ,,8600,8,2020
110880132,441100, ,,8725,8,2020
150000000,94000003,H,,8790,8,2020
133000203,414700, ,,9000,8,2020
140000307,448200, ,,9000,8,2020
110000109,448400, ,,9500,8,2020
152000800,94000065,H,,9555,8,2020
150000510,448500, ,,9600,8,2020
137000219,448100, ,,10000,8,2020
137000219,454200, ,,10000,8,2020
141600406,456540, ,,10000,8,2020
141600406,459100, ,,10000,8,2020
150000501,421140, ,,10000,8,2020
150000502,421100, ,,10000,8,2020
150000506,421140, ,,10000,8,2020
150000510,448200, ,,10000,8,2020
150000511,421140, ,,10000,8,2020
151000605,421190, ,,10000,8,2020
151000605,422140, ,,10000,8,2020
152000803,414800, ,,10000,8,2020
168001303,454200, ,,10000,8,2020
150000502,448800, ,,10500,8,2020
150001717,441100, ,,10500,8,2020
162000907,446100, ,,11300,8,2020
137000220,416100, ,,11416,8,2020
150000502,421190, ,,11500,8,2020
140000304,469100, ,,11800,8,2020
140000307,469100, ,,12000,8,2020
166001202,432100, ,,12000,8,2020
190000113,448500, ,,12000,8,2020
141500408,432200, ,,12300,8,2020
120000120,448500, ,,12480,8,2020
163000904,431100, ,,12500,8,2020
123000128,448800, ,,13000,8,2020
153000704,94000000,H,,13500,8,2020
166000112,94000003,H,,13500,8,2020
120101604,461800, ,,14000,8,2020
