Profitcenter,Sachkonto,S/H,costs,earning,Version,Planjahr
130000512,94000000,S,0.36,,8,2017
190600903,94000000,S,5.04,,8,2017
130000127,94000000,S,9.6,,8,2017
125000108,94000000,S,39.96,,8,2017
104000105,94000000,S,159.96,,8,2017
162000908,94000000,S,264.84,,8,2017
110000123,94000000,S,266.76,,8,2017
190400412,94000000,S,296.28,,8,2017
190001507,94000000,S,300,,8,2017
153000703,94000000,S,311.16,,8,2017
162000909,94000000,S,415.92,,8,2017
153000702,94000000,S,477.12,,8,2017
151000608,94000000,S,477.24,,8,2017
153000701,94000000,S,493.08,,8,2017
140000309,94000000,S,521.88,,8,2017
151000603,94000000,S,552.24,,8,2017
111000115,94000000,S,579.6,,8,2017
162000906,94000000,S,718.56,,8,2017
151000601,94000000,S,718.92,,8,2017
161000215,94000000,S,736.92,,8,2017
110200126,94000000,S,857.76,,8,2017
153000704,94000000,S,878.64,,8,2017
140000306,94000000,S,937.08,,8,2017
141000401,94000000,S,962.4,,8,2017
110000109,94000000,S,978.96,,8,2017
140000302,94000000,S,1107.36,,8,2017
141000402,94000000,S,1124.52,,8,2017
140000308,94000000,S,1173.24,,8,2017
110660130,94000000,S,1199.88,,8,2017
141200410,94000000,S,1218.84,,8,2017
141500408,94000000,S,1242.84,,8,2017
110990133,94000000,S,1350,,8,2017
101000102,94000000,S,1370.04,,8,2017
156001402,94000000,S,1435.92,,8,2017
140000307,94000000,S,1447.44,,8,2017
190000104,94000000,S,1500,,8,2017
151000606,94000000,S,1556.76,,8,2017
140000305,94000000,S,1612.68,,8,2017
140000303,94000000,S,1797.24,,8,2017
141700405,94000000,S,1952.76,,8,2017
166001205,94000000,S,2265.84,,8,2017
102000118,94000000,S,2409.6,,8,2017
156001307,94000000,S,2580.6,,8,2017
162000907,94000000,S,2720.64,,8,2017
103001501,94000000,S,2877.6,,8,2017
161000902,94000000,S,2903.28,,8,2017
140000304,94000000,S,2925.96,,8,2017
150000501,94000000,S,2928,,8,2017
150000504,94000000,S,2928,,8,2017
150000506,94000000,S,2928,,8,2017
150000507,94000000,S,2928,,8,2017
150000508,94000000,S,2928,,8,2017
150000511,94000000,S,2928,,8,2017
150000510,94000000,S,2937.96,,8,2017
141300409,94000000,S,3104.88,,8,2017
