Profitcenter,Sachkonto,S/H,costs,earning,Version,Planjahr
166001205,501100, ,8643,,8,2024
140000304,501100, ,195761,,8,2024
166001308,501100, ,10621.32,,8,2024
120000120,501100, ,1065467.25,,8,2024
140000303,501100, ,110363.16,,8,2024
133000203,501100, ,111668.26,,8,2024
170001208,501100, ,11263.32,,8,2024
137000219,501100, ,11295882.5,,8,2024
103001502,501100, ,116279.09,,8,2024
150000510,501100, ,1175195.23,,8,2024
110000119,501100, ,121148.07,,8,2024
141000403,501100, ,12238.56,,8,2024
141700405,501100, ,123619.5,,8,2024
166001202,501100, ,12585.36,,8,2024
166001203,501100, ,12585.36,,8,2024
166001204,501100, ,12585.36,,8,2024
190600903,501100, ,126352.91,,8,2024
140000305,501100, ,128299.29,,8,2024
133000207,501100, ,129751.94,,8,2024
161001003,501100, ,137723.87,,8,2024
153000703,501100, ,138153.69,,8,2024
111000116,501100, ,14071328.22,,8,2024
150000508,501100, ,143735.83,,8,2024
140000308,501100, ,143910.64,,8,2024
137000220,501100, ,1473398.62,,8,2024
166001206,501100, ,15136.08,,8,2024
121000122,501100, ,1516580.99,,8,2024
141600406,501100, ,152010.46,,8,2024
141000401,501100, ,155021.42,,8,2024
152000802,501100, ,155516.72,,8,2024
101000102,501100, ,159006.05,,8,2024
162000908,501100, ,162040.19,,8,2024
133000201,501100, ,1677610.89,,8,2024
113000114,501100, ,169528.06,,8,2024
151000602,501100, ,1705602.64,,8,2024
150001005,501100, ,1724598.8,,8,2024
102000118,501100, ,172983.39,,8,2024
110990133,501100, ,173538.49,,8,2024
150000504,501100, ,176767.8,,8,2024
110660130,501100, ,177276.99,,8,2024
156001307,501100, ,182056.55,,8,2024
150000501,501100, ,1841844.46,,8,2024
141200410,501100, ,186702.24,,8,2024
121000121,501100, ,1891654.25,,8,2024
190000104,501100, ,190972.22,,8,2024
111000115,501100, ,204729.02,,8,2024
151000604,501100, ,208386.12,,8,2024
140000307,501100, ,213822.7,,8,2024
110880132,501100, ,214823.97,,8,2024
152000801,501100, ,222049.76,,8,2024
166001103,501100, ,223783.99,,8,2024
151000608,501100, ,225048.85,,8,2024
151000605,501100, ,2288314.67,,8,2024
150000506,501100, ,228844.1,,8,2024
161001207,501100, ,230340.99,,8,2024
