Profitcenter,Sachkonto,S/H,costs,earning,Version,Planjahr
121201606,401100, ,,65861.45,8,2020
121201606,401200, ,,95042936.81,8,2020
121201606,401300, ,,187559000,8,2020
121201606,402100, ,,218208874,8,2020
121201606,402200, ,,41379201,8,2020
121201606,403100, ,,3998000,8,2020
121201606,403200, ,,1624000,8,2020
121201606,403400, ,,803635,8,2020
121201606,403500, ,,1120000,8,2020
121201606,403600, ,,250000,8,2020
121201606,405100, ,,17731103,8,2020
150000501,405200, ,,33695936,8,2020
150000510,405200, ,,4639000,8,2020
120001605,411100, ,,145721792,8,2020
141000401,412100, ,,50,8,2020
156001307,412100, ,,5200,8,2020
120001605,413200, ,,593656,8,2020
140000301,413201, ,,9513646,8,2020
101000102,414000, ,,100,8,2020
141500408,414000, ,,20000,8,2020
141800404,414000, ,,50,8,2020
151000604,414000, ,,5000,8,2020
101000102,414100, ,,150,8,2020
120001605,414100, ,,12262857,8,2020
137000220,414100, ,,30000,8,2020
140000301,414100, ,,631410.84,8,2020
140000302,414100, ,,68092.8,8,2020
140000303,414100, ,,116474.16,8,2020
140000304,414100, ,,187774.28,8,2020
140000305,414100, ,,93157.52,8,2020
140000306,414100, ,,56590.4,8,2020
140000307,414100, ,,18000,8,2020
140000308,414100, ,,111000,8,2020
140000309,414100, ,,500000,8,2020
140000310,414100, ,,1000,8,2020
141000401,414100, ,,115000,8,2020
141200410,414100, ,,282000,8,2020
141300409,414100, ,,50,8,2020
141700405,414100, ,,50000,8,2020
141800404,414100, ,,602200,8,2020
150000504,414100, ,,49500,8,2020
150000506,414100, ,,322500,8,2020
151000601,414100, ,,807450,8,2020
151000602,414100, ,,59404217.67,8,2020
151000604,414100, ,,599796,8,2020
151000605,414100, ,,263524,8,2020
151000606,414100, ,,70000,8,2020
153000701,414100, ,,90700,8,2020
156001401,414100, ,,25900,8,2020
161001207,414100, ,,60000,8,2020
103001501,414200, ,,7500,8,2020
150000511,414200, ,,1082450,8,2020
190400412,414200, ,,26000,8,2020
101000102,414400, ,,50,8,2020
103001501,414400, ,,5000,8,2020
133000203,414500, ,,1000,8,2020
156001401,414500, ,,57500,8,2020
101000102,414700, ,,100,8,2020
103001501,414700, ,,4000,8,2020
110770131,414700, ,,1300,8,2020
110880132,414700, ,,4120,8,2020
110990133,414700, ,,125,8,2020
133000203,414700, ,,9000,8,2020
137001720,414700, ,,100,8,2020
140000310,414700, ,,1000,8,2020
141000401,414700, ,,50,8,2020
141300409,414700, ,,50,8,2020
166000112,414700, ,,2000,8,2020
190400412,414700, ,,100,8,2020
110990133,414800, ,,50,8,2020
141000402,414800, ,,50,8,2020
141300409,414800, ,,50,8,2020
141400407,414800, ,,4000,8,2020
141800404,414800, ,,50,8,2020
150000504,414800, ,,188000,8,2020
150000510,414800, ,,200,8,2020
152000803,414800, ,,10000,8,2020
166000112,414800, ,,2000,8,2020
103001502,416100, ,,4815.07,8,2020
123000128,416100, ,,202975.26,8,2020
137000219,416100, ,,98315.43,8,2020
137000220,416100, ,,11416,8,2020
150000510,416100, ,,400,8,2020
151000602,416100, ,,133.26,8,2020
