Profitcenter,Sachkonto,S/H,costs,earning,Version,Planjahr
151000601,501100, ,350864,,8,2020
166001308,501100, ,10206.59,,8,2020
120000120,501100, ,1023893.1,,8,2020
140000303,501100, ,105962.15,,8,2020
133000203,501100, ,107311.02,,8,2020
170001208,501100, ,10823.88,,8,2020
137000219,501100, ,10855121.01,,8,2020
103001502,501100, ,111741.9,,8,2020
150000510,501100, ,1129339.58,,8,2020
110000119,501100, ,116420.91,,8,2020
141000403,501100, ,11760.96,,8,2020
141700405,501100, ,118795.8,,8,2020
111000116,501100, ,12093367.89,,8,2020
166001202,501100, ,12094.44,,8,2020
166001203,501100, ,12094.44,,8,2020
166001204,501100, ,12094.44,,8,2020
190600903,501100, ,121422.67,,8,2020
140000305,501100, ,123082.63,,8,2020
133000207,501100, ,124689.07,,8,2020
161001003,501100, ,132349.97,,8,2020
153000703,501100, ,132762.9,,8,2020
150000508,501100, ,138127.53,,8,2020
140000308,501100, ,138153.21,,8,2020
137000220,501100, ,1415907.05,,8,2020
166001206,501100, ,14545.54,,8,2020
121000122,501100, ,1457404.2,,8,2020
141600406,501100, ,146079.07,,8,2020
141000401,501100, ,148972.46,,8,2020
152000802,501100, ,149448.55,,8,2020
101000102,501100, ,152801.7,,8,2020
162000908,501100, ,155717.44,,8,2020
133000201,501100, ,1612151.06,,8,2020
113000114,501100, ,162913.14,,8,2020
151000602,501100, ,1639050.81,,8,2020
150001005,501100, ,1657305.69,,8,2020
102000118,501100, ,166233.63,,8,2020
110990133,501100, ,166767.08,,8,2020
150000504,501100, ,169870.43,,8,2020
110660130,501100, ,170359.71,,8,2020
156001307,501100, ,174952.72,,8,2020
150000501,501100, ,1769976.1,,8,2020
141200410,501100, ,179417.61,,8,2020
121000121,501100, ,1817842.86,,8,2020
190000104,501100, ,183520.55,,8,2020
140000304,501100, ,187533.66,,8,2020
111000115,501100, ,196740.53,,8,2020
151000604,501100, ,200254.65,,8,2020
140000307,501100, ,204740.59,,8,2020
110880132,501100, ,206441.61,,8,2020
152000801,501100, ,213385.35,,8,2020
166001103,501100, ,215052.05,,8,2020
151000608,501100, ,216267.16,,8,2020
151000605,501100, ,2199025.17,,8,2020
150000506,501100, ,219914.75,,8,2020
161001207,501100, ,221352.93,,8,2020
102000103,501100, ,2318032.76,,8,2020
141300409,501100, ,232478.54,,8,2020
153000704,501100, ,234318.16,,8,2020
162000909,501100, ,234719.88,,8,2020
168001303,501100, ,238580.27,,8,2020
151000606,501100, ,240040.18,,8,2020
166000112,501100, ,24122.16,,8,2020
140000310,501100, ,241787.39,,8,2020
170001102,501100, ,25255.59,,8,2020
152000803,501100, ,253116.22,,8,2020
161000901,501100, ,263329.36,,8,2020
104000105,501100, ,26919.7,,8,2020
166001201,501100, ,270766.34,,8,2020
153000701,501100, ,273110.04,,8,2020
137000221,501100, ,2736611.05,,8,2020
125000108,501100, ,285231.75,,8,2020
153000702,501100, ,286584.88,,8,2020
133000204,501100, ,2891118.32,,8,2020
156000208,501100, ,295810.21,,8,2020
161000902,501100, ,297201.47,,8,2020
110000109,501100, ,300226.27,,8,2020
150000502,501100, ,3085378.8,,8,2020
141400407,501100, ,325010.73,,8,2020
103001501,501100, ,333345.53,,8,2020
150000507,501100, ,335435.4,,8,2020
133000205,501100, ,3411056.78,,8,2020
151000603,501100, ,34465.68,,8,2020
168001301,501100, ,347612.69,,8,2020
162000906,501100, ,357635.92,,8,2020
133000202,501100, ,357797.28,,8,2020
130000512,501100, ,3601.79,,8,2020
190400412,501100, ,3890.35,,8,2020
140000301,501100, ,395141.04,,8,2020
141500408,501100, ,41071.35,,8,2020
150000503,501100, ,427148.94,,8,2020
141800404,501100, ,430574.15,,8,2020
150000511,501100, ,446481.03,,8,2020
161000215,501100, ,48683.83,,8,2020
190001507,501100, ,49352.15,,8,2020
162000907,501100, ,501335.5,,8,2020
156001401,501100, ,524796.46,,8,2020
141000402,501100, ,55019.67,,8,2020
140000306,501100, ,63182.07,,8,2020
163000904,501100, ,690305.7,,8,2020
140000302,501100, ,69993.42,,8,2020
140000309,501100, ,70760.64,,8,2020
190000414,501100, ,72173.97,,8,2020
130000127,501100, ,764711.04,,8,2020
110000123,501100, ,79702.27,,8,2020
110000124,501100, ,814830.19,,8,2020
123000128,501100, ,819203.17,,8,2020
166001205,501100, ,8305.44,,8,2020
168001302,501100, ,85284.92,,8,2020
163001001,501100, ,854866.68,,8,2020
133000206,501100, ,861978.26,,8,2020
156001402,501100, ,88444.06,,8,2020
114000107,501100, ,944638.17,,8,2020
110200126,501100, ,949576.23,,8,2020
110770131,501100, ,95317.27,,8,2020
190400412,501200, ,144271,,8,2020
156001401,501200, ,1024555.17,,8,2020
113000114,501200, ,1025744.12,,8,2020
110990133,501200, ,102753.69,,8,2020
166001103,501200, ,10450339.61,,8,2020
150000510,501200, ,1047985.56,,8,2020
150001005,501200, ,1048320.14,,8,2020
140000304,501200, ,1071840.56,,8,2020
110880132,501200, ,111587.28,,8,2020
166001202,501200, ,113345.52,,8,2020
166001203,501200, ,113345.52,,8,2020
166001204,501200, ,113345.64,,8,2020
153000704,501200, ,1159887.17,,8,2020
152000802,501200, ,116024.42,,8,2020
151000606,501200, ,1208689.84,,8,2020
161000215,501200, ,129079.54,,8,2020
111000116,501200, ,12960745.31,,8,2020
150000511,501200, ,131894.23,,8,2020
190000414,501200, ,133616.05,,8,2020
110660130,501200, ,133919.65,,8,2020
133000201,501200, ,1352385.37,,8,2020
141000401,501200, ,142362.18,,8,2020
110770131,501200, ,156567.33,,8,2020
163001001,501200, ,1598097.87,,8,2020
141300409,501200, ,1627639.24,,8,2020
130000127,501200, ,175516.08,,8,2020
137000220,501200, ,178474.68,,8,2020
190400413,501200, ,180472.26,,8,2020
104000105,501200, ,180518.97,,8,2020
151000604,501200, ,1827473.83,,8,2020
161001003,501200, ,197619.8,,8,2020
121000122,501200, ,198073.58,,8,2020
166001205,501200, ,21157.56,,8,2020
166000112,501200, ,218320.47,,8,2020
156001402,501200, ,221025.28,,8,2020
123000128,501200, ,227885.21,,8,2020
141600406,501200, ,2409573.92,,8,2020
