Profitcenter,Sachkonto,S/H,costs,earning,Version,Planjahr
153000704,94000000,H,,13500,8,2021
150000000,94000000,H,,43920,8,2021
133000200,94000000,H,,78270,8,2021
166000000,94000000,H,,113040,8,2021
168001300,94000000,H,,171000,8,2021
152000803,94000000,H,,274200,8,2021
103001500,94000000,H,,10099.92,8,2021
137000200,94000000,H,,113769.96,8,2021
161000000,94000000,H,,12750.12,8,2021
166001103,94000000,H,,1528999.92,8,2021
156000000,94000000,H,,17149.92,8,2021
163000000,94000000,H,,18425.04,8,2021
140000300,94000000,H,,21019.92,8,2021
153000700,94000000,H,,2109.96,8,2021
152000801,94000000,H,,22099.92,8,2021
121000100,94000000,H,,30204.96,8,2021
152000800,94000000,H,,30980.04,8,2021
110000123,94000000,H,,356129.64,8,2021
162000900,94000000,H,,3819.96,8,2021
141000400,94000000,H,,389.88,8,2021
141400407,94000000,H,,3971.4,8,2021
141200410,94000000,H,,400.08,8,2021
162000907,94000000,H,,482619.96,8,2021
137000219,94000000,H,,494400.12,8,2021
166000112,94000000,H,,59300.04,8,2021
151000600,94000000,H,,86160.12,8,2021
130000000,94000000,H,,9.96,8,2021
153000702,94000000,H,,90500.04,8,2021
102000103,94000000,H,,97.68,8,2021
110000100,94000000,H,,9999.96,8,2021
130000127,94000001,H,,1066103.58,8,2021
153000700,94000001,H,,12237.61,8,2021
166000000,94000001,H,,123916.92,8,2021
121000122,94000001,H,,1309275.57,8,2021
120000120,94000001,H,,1446963.67,8,2021
133000200,94000001,H,,17697.84,8,2021
152000800,94000001,H,,18417.12,8,2021
151000600,94000001,H,,28874.04,8,2021
137000200,94000001,H,,32328.72,8,2021
121000121,94000001,H,,3521683.2,8,2021
161000000,94000001,H,,3675.36,8,2021
140000300,94000001,H,,49296.84,8,2021
168001300,94000001,H,,50007.48,8,2021
163000000,94000001,H,,5922.36,8,2021
162000900,94000001,H,,6212.4,8,2021
121000100,94000001,H,,6978.72,8,2021
150000000,94000001,H,,72178.03,8,2021
114000107,94000001,H,,74143.92,8,2021
103001500,94000001,H,,7554.36,8,2021
130000000,94000001,H,,7953.96,8,2021
