Profitcenter,Sachkonto,S/H,costs,earning,Version,Planjahr
102000103,94000000,H,,97.68,8,2018
103001500,94000000,H,,10099.92,8,2018
110000100,94000000,H,,9999.96,8,2018
110000123,94000000,H,,356129.64,8,2018
121000100,94000000,H,,30204.96,8,2018
130000000,94000000,H,,9.96,8,2018
133000200,94000000,H,,78270,8,2018
137000200,94000000,H,,113769.96,8,2018
137000219,94000000,H,,494400.12,8,2018
140000300,94000000,H,,21019.92,8,2018
141000400,94000000,H,,389.88,8,2018
141200410,94000000,H,,400.08,8,2018
141400407,94000000,H,,3971.4,8,2018
150000000,94000000,H,,43920,8,2018
151000600,94000000,H,,86160.12,8,2018
152000800,94000000,H,,30980.04,8,2018
152000801,94000000,H,,22099.92,8,2018
152000803,94000000,H,,274200,8,2018
153000700,94000000,H,,2109.96,8,2018
153000702,94000000,H,,90500.04,8,2018
153000704,94000000,H,,13500,8,2018
156000000,94000000,H,,17149.92,8,2018
161000000,94000000,H,,12750.12,8,2018
162000900,94000000,H,,3819.96,8,2018
162000907,94000000,H,,482619.96,8,2018
163000000,94000000,H,,18425.04,8,2018
166000000,94000000,H,,113040,8,2018
166000112,94000000,H,,59300.04,8,2018
166001103,94000000,H,,1528999.92,8,2018
168001300,94000000,H,,171000,8,2018
103001500,94000001,H,,7416.12,8,2018
114000107,94000001,H,,73536.48,8,2018
120000120,94000001,H,,1644245.18,8,2018
121000100,94000001,H,,6853.32,8,2018
121000121,94000001,H,,3543274.38,8,2018
121000122,94000001,H,,1309774.55,8,2018
130000000,94000001,H,,7805.52,8,2018
130000127,94000001,H,,1058800.68,8,2018
133000200,94000001,H,,17368.68,8,2018
137000200,94000001,H,,31725.84,8,2018
140000300,94000001,H,,48361.44,8,2018
141000400,94000001,H,,9232.2,8,2018
150000000,94000001,H,,70825.8,8,2018
151000600,94000001,H,,28365.84,8,2018
152000800,94000001,H,,18074.4,8,2018
153000700,94000001,H,,11996.76,8,2018
156000000,94000001,H,,8679.36,8,2018
161000000,94000001,H,,3604.32,8,2018
162000900,94000001,H,,6098.64,8,2018
163000000,94000001,H,,5812.8,8,2018
166000000,94000001,H,,122160.54,8,2018
168001300,94000001,H,,49073.52,8,2018
102000103,94000002,H,,38.28,8,2018
