Profitcenter,Sachkonto,S/H,costs,earning,Version,Planjahr
100000100,94000023,S,14930.28,,8,2021
100000100,94000023,H,,14930.28,8,2021
100000100,94000173,H,,6645370.08,8,2021
100000100,94000173,S,6645370.08,,8,2021
100000100,94000183,S,1413698.16,,8,2021
100000100,94000183,H,,1413698.16,8,2021
101000102,414000, ,,100,8,2021
101000102,414100, ,,150,8,2021
101000102,414400, ,,50,8,2021
101000102,414700, ,,100,8,2021
101000102,416110, ,,1336.42,8,2021
101000102,448700, ,,60,8,2021
101000102,459100, ,,50,8,2021
101000102,501100, ,154329.71,,8,2021
101000102,501200, ,330956.19,,8,2021
101000102,501900, ,3600,,8,2021
101000102,502200, ,25907.34,,8,2021
101000102,503200, ,61776.46,,8,2021
101000102,503900, ,1900,,8,2021
101000102,504100, ,14072.88,,8,2021
101000102,504110, ,381.12,,8,2021
101000102,505100, ,53466.82,,8,2021
101000102,506100, ,10786.92,,8,2021
101000102,509100, ,929.15,,8,2021
101000102,511100, ,45695.16,,8,2021
101000102,514100, ,10413.96,,8,2021
101000102,515100, ,9078.96,,8,2021
101000102,523400, ,105.1,,8,2021
101000102,523500, ,2777.47,,8,2021
101000102,523800, ,157.65,,8,2021
101000102,528000, ,578.05,,8,2021
101000102,529100, ,87244.56,,8,2021
101000102,531800, ,25100,,8,2021
101000102,541130, ,16411.16,,8,2021
101000102,542100, ,210.2,,8,2021
101000102,542900, ,210.2,,8,2021
101000102,543110, ,52.55,,8,2021
101000102,543140, ,105.1,,8,2021
101000102,543160, ,630.61,,8,2021
101000102,543170, ,56927.54,,8,2021
101000102,543180, ,1786.72,,8,2021
101000102,543190, ,56216.44,,8,2021
101000102,544110, ,735.71,,8,2021
101000102,544112, ,22071.21,,8,2021
101000102,545100, ,1471.41,,8,2021
101000102,571140, ,1336.42,,8,2021
101000102,94000000,S,1370.04,,8,2021
101000102,94000001,S,23082.36,,8,2021
101000102,94000002,S,18805.2,,8,2021
101000102,94000003,S,2700,,8,2021
101000102,94000005,S,178965.21,,8,2021
101000102,94000011,S,9193.01,,8,2021
101000102,94000015,S,32760,,8,2021
101000102,94000023,S,5232.72,,8,2021
101000102,94000025,S,3699.96,,8,2021
101000102,94000033,S,1965.84,,8,2021
101000102,94000063,S,3430.68,,8,2021
101000102,94000065,S,696,,8,2021
101000102,94000073,S,259.2,,8,2021
101000102,94000083,S,15399.36,,8,2021
101000102,94000103,S,4498.92,,8,2021
101000102,94000133,S,18040.68,,8,2021
101000102,94000173,S,52685.28,,8,2021
102000103,416110, ,,2609.78,8,2021
102000103,448700, ,,554.4,8,2021
102000103,501100, ,2342719,,8,2021
102000103,501200, ,839865.76,,8,2021
102000103,501900, ,4204.04,,8,2021
102000103,502200, ,64982.17,,8,2021
102000103,503200, ,164900.99,,8,2021
102000103,503900, ,945.91,,8,2021
102000103,504100, ,129712.92,,8,2021
102000103,504110, ,3150.12,,8,2021
102000103,505100, ,811625.37,,8,2021
102000103,506100, ,163747.18,,8,2021
102000103,509100, ,1767.28,,8,2021
102000103,511100, ,693652.41,,8,2021
102000103,514100, ,158083.68,,8,2021
102000103,515100, ,137818.21,,8,2021
102000103,529100, ,52879.52,,8,2021
102000103,541130, ,18655.43,,8,2021
102000103,541160, ,115.61,,8,2021
102000103,542100, ,5570.35,,8,2021
102000103,543110, ,210.2,,8,2021
102000103,543120, ,304.57,,8,2021
102000103,543160, ,6568.81,,8,2021
102000103,543170, ,21376.6,,8,2021
102000103,543180, ,4971.28,,8,2021
102000103,543190, ,14451.39,,8,2021
102000103,545100, ,2627.53,,8,2021
102000103,549110, ,500,,8,2021
102000103,571140, ,2609.78,,8,2021
102000103,94000000,H,,97.68,8,2021
102000103,94000000,S,7284.96,,8,2021
102000103,94000001,S,48728.64,,8,2021
102000103,94000002,H,,39.72,8,2021
102000103,94000002,S,101539.2,,8,2021
102000103,94000003,S,63630.36,,8,2021
102000103,94000005,S,39.96,,8,2021
102000103,94000005,H,,1441090.15,8,2021
102000103,94000011,H,,113.28,8,2021
102000103,94000011,S,36064.6,,8,2021
102000103,94000013,S,620.04,,8,2021
102000103,94000015,S,286440,,8,2021
102000103,94000015,H,,38698.2,8,2021
102000103,94000023,H,,484.08,8,2021
102000103,94000023,S,53530.08,,8,2021
102000103,94000025,H,,24.48,8,2021
102000103,94000025,S,55105.08,,8,2021
102000103,94000033,S,8203.08,,8,2021
102000103,94000033,H,,382.32,8,2021
102000103,94000063,H,,571.68,8,2021
102000103,94000063,S,21061.44,,8,2021
102000103,94000065,S,2595,,8,2021
102000103,94000073,H,,37.56,8,2021
102000103,94000073,S,1400.76,,8,2021
102000103,94000083,H,,51,8,2021
102000103,94000083,S,10661.04,,8,2021
102000103,94000103,H,,1119.96,8,2021
102000103,94000103,S,26437.56,,8,2021
102000103,94000133,S,87797.76,,8,2021
102000103,94000143,S,1190.04,,8,2021
102000103,94000163,S,9107.04,,8,2021
102000103,94000173,H,,11224.08,8,2021
102000103,94000173,S,593454.72,,8,2021
102000118,448700, ,,45,8,2021
102000118,501100, ,167895.97,,8,2021
102000118,501200, ,513900.21,,8,2021
102000118,502200, ,38786.65,,8,2021
102000118,503200, ,98208.07,,8,2021
102000118,504100, ,10620.36,,8,2021
102000118,504110, ,338.52,,8,2021
102000118,505100, ,58166.88,,8,2021
102000118,506100, ,11735.4,,8,2021
102000118,509100, ,1437.83,,8,2021
102000118,511100, ,49712.04,,8,2021
102000118,514100, ,11329.32,,8,2021
102000118,515100, ,9877.08,,8,2021
102000118,542100, ,1358500,,8,2021
102000118,543170, ,9622.76,,8,2021
102000118,549120, ,1150000,,8,2021
102000118,94000000,S,2409.6,,8,2021
102000118,94000001,S,43617.96,,8,2021
102000118,94000002,S,24444.36,,8,2021
102000118,94000003,S,320.04,,8,2021
102000118,94000005,S,4663042.05,,8,2021
102000118,94000011,S,13006.27,,8,2021
102000118,94000015,S,190920,,8,2021
102000118,94000023,S,317.88,,8,2021
102000118,94000033,S,6651.12,,8,2021
102000118,94000063,S,9267.6,,8,2021
102000118,94000073,S,337.2,,8,2021
102000118,94000083,S,19258.56,,8,2021
102000118,94000133,S,62540.88,,8,2021
102000118,94000173,S,274990.8,,8,2021
103001500,94000000,H,,10099.92,8,2021
103001500,94000000,S,10099.92,,8,2021
103001500,94000001,H,,7554.36,8,2021
103001500,94000001,S,7554.36,,8,2021
103001500,94000002,H,,7521.36,8,2021
103001500,94000002,S,7521.36,,8,2021
103001500,94000003,H,,3680.04,8,2021
103001500,94000003,S,3680.04,,8,2021
103001500,94000005,S,178965.21,,8,2021
103001500,94000005,H,,178965.21,8,2021
103001500,94000011,H,,3272.43,8,2021
103001500,94000011,S,3272.43,,8,2021
103001500,94000023,H,,6947.4,8,2021
103001500,94000023,S,6947.4,,8,2021
103001500,94000025,H,,3600,8,2021
103001500,94000025,S,3600,,8,2021
103001500,94000033,H,,887.16,8,2021
103001500,94000033,S,887.16,,8,2021
103001500,94000063,H,,2519.64,8,2021
103001500,94000063,S,2519.64,,8,2021
103001500,94000073,H,,103.8,8,2021
103001500,94000073,S,103.8,,8,2021
103001500,94000083,S,2559.84,,8,2021
103001500,94000083,H,,2559.84,8,2021
103001500,94000103,H,,1942.56,8,2021
103001500,94000103,S,1942.56,,8,2021
103001500,94000173,H,,4239.36,8,2021
103001500,94000173,S,4239.36,,8,2021
103001501,414200, ,,7500,8,2021
103001501,414400, ,,5000,8,2021
103001501,414700, ,,4000,8,2021
103001501,416110, ,,3790.04,8,2021
103001501,446100, ,,43068,8,2021
103001501,448200, ,,131008,8,2021
103001501,448700, ,,72792.92,8,2021
103001501,458910, ,,62300,8,2021
103001501,501100, ,336679.01,,8,2021
103001501,501200, ,591230.02,,8,2021
103001501,502200, ,56868.44,,8,2021
103001501,503200, ,133923.28,,8,2021
103001501,504100, ,24425.88,,8,2021
103001501,504110, ,686.64,,8,2021
103001501,505100, ,116641.08,,8,2021
103001501,506100, ,23532.6,,8,2021
103001501,509100, ,2251.55,,8,2021
103001501,511100, ,99686.76,,8,2021
103001501,514100, ,22718.57,,8,2021
103001501,515100, ,19806.2,,8,2021
103001501,529100, ,271618.72,,8,2021
103001501,531200, ,23750,,8,2021
103001501,531800, ,191500,,8,2021
103001501,541130, ,22144.28,,8,2021
103001501,542900, ,420.4,,8,2021
103001501,543120, ,1296,,8,2021
103001501,543150, ,8903.05,,8,2021
103001501,543151, ,5525.51,,8,2021
103001501,543160, ,8008.69,,8,2021
103001501,543170, ,25097.88,,8,2021
103001501,543180, ,3363.23,,8,2021
103001501,543190, ,33123.8,,8,2021
103001501,544112, ,101798,,8,2021
103001501,545100, ,126772.43,,8,2021
103001501,549162, ,9459.09,,8,2021
103001501,549163, ,62300,,8,2021
103001501,571140, ,3857.83,,8,2021
103001501,94000000,S,2877.6,,8,2021
103001501,94000001,S,47835.6,,8,2021
103001501,94000002,S,34599.48,,8,2021
103001501,94000003,S,903,,8,2021
103001501,94000005,S,43976.04,,8,2021
103001501,94000011,S,18984.68,,8,2021
103001501,94000015,S,60960,,8,2021
103001501,94000023,S,1898.04,,8,2021
103001501,94000025,S,3927.96,,8,2021
103001501,94000033,S,3745.2,,8,2021
103001501,94000055,S,30,,8,2021
103001501,94000063,S,5469.48,,8,2021
103001501,94000073,S,477.24,,8,2021
103001501,94000083,S,3566.52,,8,2021
103001501,94000103,S,18193.32,,8,2021
103001501,94000133,S,42110.28,,8,2021
103001501,94000163,S,500.04,,8,2021
103001501,94000173,S,44044.56,,8,2021
103001501,94000183,S,295305.12,,8,2021
103001502,416100, ,,4815.06,8,2021
103001502,416110, ,,2577.71,8,2021
103001502,416180, ,,1915.25,8,2021
103001502,446100, ,,190957.57,8,2021
