Profitcenter,Sachkonto,S/H,costs,earning,Version,Planjahr
190001507,94000000,S,300,,8,2021
110990133,94000000,S,1350,,8,2021
190000104,94000000,S,1500,,8,2021
150000501,94000000,S,2928,,8,2021
150000504,94000000,S,2928,,8,2021
150000506,94000000,S,2928,,8,2021
150000507,94000000,S,2928,,8,2021
150000508,94000000,S,2928,,8,2021
150000511,94000000,S,2928,,8,2021
110770131,94000000,S,3180,,8,2021
103001502,94000000,S,4698,,8,2021
150000503,94000000,S,5856,,8,2021
150001005,94000000,S,5856,,8,2021
168001302,94000000,S,8550,,8,2021
150000502,94000000,S,11712,,8,2021
150000000,94000000,S,43920,,8,2021
133000200,94000000,S,78270,,8,2021
168001303,94000000,S,92400,,8,2021
111000116,94000000,S,100575,,8,2021
166000000,94000000,S,113040,,8,2021
168001300,94000000,S,171000,,8,2021
137000221,94000000,S,421860,,8,2021
130000512,94000000,S,0.36,,8,2021
103001500,94000000,S,10099.92,,8,2021
166000112,94000000,S,10223.64,,8,2021
140000302,94000000,S,1107.36,,8,2021
141000402,94000000,S,1124.52,,8,2021
137000200,94000000,S,113769.96,,8,2021
121000122,94000000,S,11593.56,,8,2021
140000308,94000000,S,1173.24,,8,2021
110660130,94000000,S,1199.88,,8,2021
141200410,94000000,S,1218.84,,8,2021
141500408,94000000,S,1242.84,,8,2021
123000128,94000000,S,12467.88,,8,2021
161000000,94000000,S,12750.12,,8,2021
151000605,94000000,S,13407.12,,8,2021
163001001,94000000,S,13511.4,,8,2021
168001301,94000000,S,136200.12,,8,2021
101000102,94000000,S,1370.04,,8,2021
156001402,94000000,S,1435.92,,8,2021
166001308,94000000,S,14396.16,,8,2021
140000307,94000000,S,1447.44,,8,2021
166001201,94000000,S,1494493.68,,8,2021
151000606,94000000,S,1556.76,,8,2021
104000105,94000000,S,159.96,,8,2021
140000305,94000000,S,1612.68,,8,2021
156000000,94000000,S,17149.92,,8,2021
133000203,94000000,S,17799.96,,8,2021
140000303,94000000,S,1797.24,,8,2021
152000801,94000000,S,18352.8,,8,2021
163000000,94000000,S,18425.04,,8,2021
121000121,94000000,S,18611.4,,8,2021
137000220,94000000,S,19011.72,,8,2021
141700405,94000000,S,1952.76,,8,2021
