Profitcenter,Sachkonto,S/H,costs,earning,Version,Planjahr
102000103,94000000,H,,97.68,8,2017
110000123,94000000,H,,356129.64,8,2017
137000219,94000000,H,,493300.2,8,2017
141200410,94000000,H,,400.08,8,2017
141400407,94000000,H,,3971.4,8,2017
152000801,94000000,H,,22099.92,8,2017
152000803,94000000,H,,274200,8,2017
153000702,94000000,H,,90500.04,8,2017
153000704,94000000,H,,13500,8,2017
162000907,94000000,H,,482619.96,8,2017
166000112,94000000,H,,59300.04,8,2017
166001103,94000000,H,,1528999.92,8,2017
114000107,94000001,H,,72176.64,8,2017
120000120,94000001,H,,1401208.3,8,2017
121000121,94000001,H,,3451650.49,8,2017
121000122,94000001,H,,1284721.25,8,2017
130000127,94000001,H,,1039124.25,8,2017
102000103,94000002,H,,37.56,8,2017
104000105,94000002,H,,248963.33,8,2017
111000115,94000002,H,,937137.55,8,2017
111000116,94000002,H,,6674556.14,8,2017
130000127,94000002,H,,145019.73,8,2017
150000510,94000002,H,,132283.2,8,2017
190000113,94000002,H,,380163.75,8,2017
110000109,94000003,H,,91750.2,8,2017
110000123,94000003,H,,343349.76,8,2017
130000127,94000003,H,,261499.08,8,2017
137000219,94000003,H,,7899.96,8,2017
141300409,94000003,H,,30000,8,2017
152000801,94000003,H,,399.96,8,2017
166000112,94000003,H,,13500,8,2017
168001302,94000003,H,,500.04,8,2017
170001102,94000003,H,,270427.56,8,2017
140000301,94000004,H,,480875.04,8,2017
140000302,94000004,H,,106500,8,2017
140000303,94000004,H,,180749.76,8,2017
140000304,94000004,H,,274499.88,8,2017
140000305,94000004,H,,127875.32,8,2017
140000306,94000004,H,,79500,8,2017
140000310,94000004,H,,60000,8,2017
150000501,94000004,H,,5455000,8,2017
150000511,94000004,H,,377000,8,2017
151000608,94000004,H,,111000,8,2017
152000801,94000004,H,,865876,8,2017
156001402,94000004,H,,226000,8,2017
190000104,94000004,H,,162000,8,2017
102000103,94000005,H,,1387981.37,8,2017
110000109,94000005,H,,61401.86,8,2017
110000123,94000005,H,,2780.04,8,2017
110660130,94000005,H,,325863.04,8,2017
110770131,94000005,H,,227058.22,8,2017
110880132,94000005,H,,246175.63,8,2017
110990133,94000005,H,,229673.11,8,2017
111000116,94000005,H,,163497.08,8,2017
114000107,94000005,H,,2535206.93,8,2017
120000120,94000005,H,,580073.74,8,2017
141000401,94000005,H,,21454,8,2017
141800404,94000005,H,,2492.28,8,2017
190600903,94000005,H,,249559.55,8,2017
102000103,94000011,H,,108.96,8,2017
104000105,94000011,H,,12313.74,8,2017
111000115,94000011,H,,87452.21,8,2017
111000116,94000011,H,,2029579.61,8,2017
120000120,94000011,H,,285519.95,8,2017
121000121,94000011,H,,857903.2,8,2017
121000122,94000011,H,,304322.58,8,2017
130000127,94000011,H,,278364.24,8,2017
150000510,94000011,H,,132.36,8,2017
190000113,94000011,H,,7754.04,8,2017
110000123,94000013,H,,710950.08,8,2017
102000103,94000015,H,,38670.24,8,2017
110000124,94000015,H,,4325760,8,2017
110200126,94000015,H,,6279000,8,2017
102000103,94000023,H,,484.08,8,2017
110000109,94000023,H,,15000,8,2017
130000127,94000023,H,,1525965.84,8,2017
102000103,94000025,H,,24.48,8,2017
110000109,94000025,H,,477815.16,8,2017
102000103,94000033,H,,376.8,8,2017
111000116,94000033,H,,3383035.8,8,2017
168001301,94000035,H,,2833411.08,8,2017
168001303,94000035,H,,1200000,8,2017
162000907,94000055,H,,340040.04,8,2017
166000112,94000055,H,,265200,8,2017
102000103,94000063,H,,571.68,8,2017
110000109,94000063,H,,454301.88,8,2017
125000108,94000065,H,,357900.12,8,2017
102000103,94000073,H,,37.56,8,2017
110000109,94000073,H,,132500,8,2017
163000904,94000075,H,,1626143.44,8,2017
102000103,94000083,H,,51,8,2017
110000109,94000083,H,,1184412.24,8,2017
168001301,94000085,H,,1753130.13,8,2017
102000103,94000103,H,,1001.76,8,2017
111000116,94000103,H,,1654567.56,8,2017
166001103,94000113,H,,10000000.08,8,2017
141200410,94000123,H,,600,8,2017
141300409,94000123,H,,170.04,8,2017
141600406,94000123,H,,9999.96,8,2017
141700405,94000123,H,,60000,8,2017
141800404,94000123,H,,27999.96,8,2017
120101601,94000133,H,,21243893.31,8,2017
120101603,94000133,H,,6862094.48,8,2017
110000123,94000143,H,,1434160.44,8,2017
123000128,94000153,H,,62690.04,8,2017
113000114,94000163,H,,62680.92,8,2017
102000103,94000173,H,,10442.64,8,2017
120100129,94000173,H,,51840996,8,2017
120100129,94000183,H,,9953884.32,8,2017
