COD_LOCALE_PROGETTO;DATA_AGGIORNAMENTO;TOT_PAGAMENTI;OC_TOT_PAGAMENTI_RENDICONTAB_UE;OC_TOT_PAGAMENTI_FSC;OC_TOT_PAGAMENTI_PAC
17EM0237554;20110831;0;0;0;0
17EM0237554;20111031;35994;35994;0;0
17EM0237554;20111231;35994;35994;0;0
17EM0237554;20120229;35994;35994;0;0
17EM0237554;20120430;35994;35994;0;0
17EM0237554;20120630;35994;35994;0;0
17EM0237554;20120831;35994;35994;0;0
17EM0237554;20121031;35994;35994;0;0
17EM0237554;20121231;35994;35994;0;0
17EM0237554;20130228;35994;35994;0;0
17EM0237554;20130430;35994;35994;0;0
17EM0237554;20130630;35994;35994;0;0
17EM0237554;20130831;35994;35994;0;0
17EM0237554;20131031;35994;35994;0;0
17EM0237554;20131231;35994;35994;0;0
17EM0237554;20140228;35994;35994;0;0
17EM0237554;20140430;35994;35994;0;0
17EM0237554;20140630;35994;35994;0;0
17EM0237554;20140831;35994;35994;0;0
17EM0237554;20141031;35994;35994;0;0
17EM0237554;20141231;35994;35994;0;0
17EM0237554;20150228;35994;35994;0;0
17EM0237554;20150430;35994;35994;0;0
17EM0237554;20150630;35994;35994;0;0
17EM0237554;20150831;35994;35994;0;0
17EM0237554;20151031;35994;35994;0;0
17EM0237554;20151231;35994;35994;0;0
17EM0237569;20091031;0;0;0;0
17EM0237569;20091231;26771,11;26771,11;0;0
17EM0237569;20100228;26771,11;26771,11;0;0
17EM0237569;20100430;53542,21;53542,21;0;0
17EM0237569;20100630;53542,21;53542,21;0;0
17EM0237569;20100831;53542,21;53542,21;0;0
17EM0237569;20101031;53542,21;53542,21;0;0
17EM0237569;20101231;53542,21;53542,21;0;0
17EM0237569;20110228;53542,21;53542,21;0;0
17EM0237569;20110430;53542,21;53542,21;0;0
17EM0237569;20110630;53542,21;53542,21;0;0
17EM0237569;20110831;53542,21;53542,21;0;0
17EM0237569;20111031;53542,21;53542,21;0;0
17EM0237569;20111231;53542,21;53542,21;0;0
17EM0237569;20120229;53542,21;53542,21;0;0
17EM0237569;20120430;53542,21;53542,21;0;0
17EM0237569;20120630;53542,21;53542,21;0;0
17EM0237569;20120831;53542,21;53542,21;0;0
17EM0237569;20121031;53542,21;53542,21;0;0
17EM0237569;20121231;53542,21;53542,21;0;0
17EM0237569;20130228;53542,21;53542,21;0;0
17EM0237569;20130430;53542,21;53542,21;0;0
17EM0237569;20130630;53542,21;53542,21;0;0
17EM0237569;20130831;53542,21;53542,21;0;0
17EM0237569;20131031;53542,21;53542,21;0;0
17EM0237569;20131231;53542,21;53542,21;0;0
17EM0237569;20140228;53542,21;53542,21;0;0
17EM0237569;20140430;53542,21;53542,21;0;0
17EM0237569;20140630;53542,21;53542,21;0;0
17EM0237569;20140831;53542,21;53542,21;0;0
17EM0237569;20141031;53542,21;53542,21;0;0
17EM0237569;20141231;53542,21;53542,21;0;0
17EM0237569;20150228;53542,21;53542,21;0;0
17EM0237569;20150430;53542,21;53542,21;0;0
17EM0237569;20150630;53542,21;53542,21;0;0
17EM0237569;20150831;53542,21;53542,21;0;0
17EM0237569;20151031;53542,21;53542,21;0;0
17EM0237569;20151231;53542,21;53542,21;0;0
17EM0237593;20111031;0;0;0;0
17EM0237593;20111231;46733,2;46733,2;0;0
17EM0237593;20120229;46733,2;46733,2;0;0
17EM0237593;20120430;46733,2;46733,2;0;0
17EM0237593;20120630;46733,2;46733,2;0;0
17EM0237593;20120831;46733,2;46733,2;0;0
17EM0237593;20121031;46733,2;46733,2;0;0
17EM0237593;20121231;46733,2;46733,2;0;0
17EM0237593;20130228;46733,2;46733,2;0;0
17EM0237593;20130430;46733,2;46733,2;0;0
17EM0237593;20130630;46733,2;46733,2;0;0
17EM0237593;20130831;46733,2;46733,2;0;0
17EM0237593;20131031;46733,2;46733,2;0;0
17EM0237593;20131231;46733,2;46733,2;0;0
17EM0237593;20140228;46733,2;46733,2;0;0
17EM0237593;20140430;46733,2;46733,2;0;0
17EM0237593;20140630;46733,2;46733,2;0;0
17EM0237593;20140831;46733,2;46733,2;0;0
17EM0237593;20141031;46733,2;46733,2;0;0
17EM0237593;20141231;46733,2;46733,2;0;0
17EM0237593;20150228;46733,2;46733,2;0;0
17EM0237593;20150430;46733,2;46733,2;0;0
17EM0237593;20150630;46733,2;46733,2;0;0
17EM0237593;20150831;46733,2;46733,2;0;0
17EM0237593;20151031;46733,2;46733,2;0;0
17EM0237593;20151231;46733,2;46733,2;0;0
17EM0239383;20100228;0;0;0;0
17EM0239383;20100430;54880;54880;0;0
17EM0239383;20100630;54880;54880;0;0
17EM0239383;20100831;54880;54880;0;0
17EM0239383;20101031;54880;54880;0;0
17EM0239383;20101231;54880;54880;0;0
17EM0239383;20110228;54880;54880;0;0
17EM0239383;20110430;54880;54880;0;0
17EM0239383;20110630;54880;54880;0;0
17EM0239383;20110831;54880;54880;0;0
17EM0239383;20111031;54880;54880;0;0
17EM0239383;20111231;54880;54880;0;0
17EM0239383;20120229;54880;54880;0;0
17EM0239383;20120430;54880;54880;0;0
17EM0239383;20120630;54880;54880;0;0
17EM0239383;20120831;54880;54880;0;0
17EM0239383;20121031;54880;54880;0;0
17EM0239383;20121231;54880;54880;0;0
17EM0239383;20130228;54880;54880;0;0
17EM0239383;20130430;54880;54880;0;0
17EM0239383;20130630;54880;54880;0;0
17EM0239383;20130831;54880;54880;0;0
17EM0239383;20131031;54880;54880;0;0
17EM0239383;20131231;54880;54880;0;0
17EM0239383;20140228;54880;54880;0;0
17EM0239383;20140430;54880;54880;0;0
17EM0239383;20140630;54880;54880;0;0
17EM0239383;20140831;54880;54880;0;0
17EM0239383;20141031;54880;54880;0;0
17EM0239383;20141231;54880;54880;0;0
17EM0239383;20150228;54880;54880;0;0
17EM0239383;20150430;54880;54880;0;0
17EM0239383;20150630;54880;54880;0;0
17EM0239383;20150831;54880;54880;0;0
17EM0239383;20151031;54880;54880;0;0
17EM0239383;20151231;54880;54880;0;0
17EM0239402;20110630;0;0;0;0
17EM0239402;20110831;42745,11;42745,11;0;0
17EM0239402;20111031;42745,11;42745,11;0;0
17EM0239402;20111231;42745,11;42745,11;0;0
17EM0239402;20120229;42745,11;42745,11;0;0
17EM0239402;20120430;42745,11;42745,11;0;0
17EM0239402;20120630;42745,11;42745,11;0;0
17EM0239402;20120831;42745,11;42745,11;0;0
17EM0239402;20121031;42745,11;42745,11;0;0
17EM0239402;20121231;42745,11;42745,11;0;0
17EM0239402;20130228;42745,11;42745,11;0;0
17EM0239402;20130430;42745,11;42745,11;0;0
17EM0239402;20130630;42745,11;42745,11;0;0
17EM0239402;20130831;42745,11;42745,11;0;0
17EM0239402;20131031;42745,11;42745,11;0;0
17EM0239402;20131231;42745,11;42745,11;0;0
17EM0239402;20140228;42745,11;42745,11;0;0
17EM0239402;20140430;42745,11;42745,11;0;0
17EM0239402;20140630;42745,11;42745,11;0;0
17EM0239402;20140831;42745,11;42745,11;0;0
17EM0239402;20141031;42745,11;42745,11;0;0
17EM0239402;20141231;42745,11;42745,11;0;0
17EM0239402;20150228;42745,11;42745,11;0;0
17EM0239402;20150430;42745,11;42745,11;0;0
17EM0239402;20150630;42745,11;42745,11;0;0
17EM0239402;20150831;42745,11;42745,11;0;0
17EM0239402;20151031;42745,11;42745,11;0;0
17EM0239402;20151231;42745,11;42745,11;0;0
17EM0239427;20090831;0;0;0;0
17EM0239427;20091031;35100;35100;0;0
17EM0239427;20091231;35100;35100;0;0
17EM0239427;20100228;35100;35100;0;0
17EM0239427;20100430;35100;35100;0;0
17EM0239427;20100630;70155,81;70155,81;0;0
17EM0239427;20100831;70155,81;70155,81;0;0
17EM0239427;20101031;70155,81;70155,81;0;0
17EM0239427;20101231;70155,81;70155,81;0;0
17EM0239427;20110228;70155,81;70155,81;0;0
17EM0239427;20110430;70155,81;70155,81;0;0
17EM0239427;20110630;70155,81;70155,81;0;0
17EM0239427;20110831;70155,81;70155,81;0;0
17EM0239427;20111031;70155,81;70155,81;0;0
17EM0239427;20111231;70155,81;70155,81;0;0
17EM0239427;20120229;70155,81;70155,81;0;0
17EM0239427;20120430;70155,81;70155,81;0;0
17EM0239427;20120630;70155,81;70155,81;0;0
17EM0239427;20120831;70155,81;70155,81;0;0
17EM0239427;20121031;70155,81;70155,81;0;0
17EM0239427;20121231;70155,81;70155,81;0;0
17EM0239427;20130228;70155,81;70155,81;0;0
17EM0239427;20130430;70155,81;70155,81;0;0
17EM0239427;20130630;70155,81;70155,81;0;0
17EM0239427;20130831;70155,81;70155,81;0;0
17EM0239427;20131031;70155,81;70155,81;0;0
17EM0239427;20131231;70155,81;70155,81;0;0
17EM0239427;20140228;70155,81;70155,81;0;0
17EM0239427;20140430;70155,81;70155,81;0;0
17EM0239427;20140630;70155,81;70155,81;0;0
17EM0239427;20140831;70155,81;70155,81;0;0
17EM0239427;20141031;70155,81;70155,81;0;0
17EM0239427;20141231;70155,81;70155,81;0;0
17EM0239427;20150228;70155,81;70155,81;0;0
17EM0239427;20150430;70155,81;70155,81;0;0
17EM0239427;20150630;70155,81;70155,81;0;0
17EM0239427;20150831;70155,81;70155,81;0;0
17EM0239427;20151031;70155,81;70155,81;0;0
17EM0239427;20151231;70155,81;70155,81;0;0
17EM0239472;20090430;0;0;0;0
17EM0239472;20090630;33600;33600;0;0
17EM0239472;20090831;33600;33600;0;0
17EM0239472;20091031;33600;33600;0;0
17EM0239472;20091231;33600;33600;0;0
17EM0239472;20100228;33600;33600;0;0
17EM0239472;20100430;33600;33600;0;0
17EM0239472;20100630;33600;33600;0;0
17EM0239472;20100831;33600;33600;0;0
17EM0239472;20101031;33600;33600;0;0
17EM0239472;20101231;33600;33600;0;0
17EM0239472;20110228;33600;33600;0;0
17EM0239472;20110430;33600;33600;0;0
17EM0239472;20110630;33600;33600;0;0
17EM0239472;20110831;96000;96000;0;0
17EM0239472;20111031;96000;96000;0;0
17EM0239472;20111231;96000;96000;0;0
17EM0239472;20120229;96000;96000;0;0
17EM0239472;20120430;96000;96000;0;0
17EM0239472;20120630;96000;96000;0;0
17EM0239472;20120831;96000;96000;0;0
17EM0239472;20121031;96000;96000;0;0
17EM0239472;20121231;96000;96000;0;0
17EM0239472;20130228;96000;96000;0;0
17EM0239472;20130430;96000;96000;0;0
17EM0239472;20130630;96000;96000;0;0
17EM0239472;20130831;96000;96000;0;0
17EM0239472;20131031;96000;96000;0;0
17EM0239472;20131231;96000;96000;0;0
17EM0239472;20140228;96000;96000;0;0
17EM0239472;20140430;96000;96000;0;0
17EM0239472;20140630;96000;96000;0;0
17EM0239472;20140831;96000;96000;0;0
17EM0239472;20141031;96000;96000;0;0
17EM0239472;20141231;96000;96000;0;0
17EM0239472;20150228;96000;96000;0;0
17EM0239472;20150430;96000;96000;0;0
17EM0239472;20150630;96000;96000;0;0
17EM0239472;20150831;96000;96000;0;0
17EM0239472;20151031;96000;96000;0;0
17EM0239472;20151231;96000;96000;0;0
17EM0239534;20090630;0;0;0;0
17EM0239534;20090831;61299,99;61299,99;0;0
17EM0239534;20091031;61299,99;61299,99;0;0
17EM0239534;20091231;61299,99;61299,99;0;0
17EM0239534;20100228;61299,99;61299,99;0;0
17EM0239534;20100430;61299,99;61299,99;0;0
17EM0239534;20100630;61299,99;61299,99;0;0
17EM0239534;20100831;61299,99;61299,99;0;0
17EM0239534;20101031;61299,99;61299,99;0;0
17EM0239534;20101231;61299,99;61299,99;0;0
17EM0239534;20110228;61299,99;61299,99;0;0
17EM0239534;20110430;61299,99;61299,99;0;0
17EM0239534;20110630;61299,99;61299,99;0;0
17EM0239534;20110831;61299,99;61299,99;0;0
17EM0239534;20111031;61299,99;61299,99;0;0
17EM0239534;20111231;61299,99;61299,99;0;0
17EM0239534;20120229;61299,99;61299,99;0;0
17EM0239534;20120430;61299,99;61299,99;0;0
17EM0239534;20120630;61299,99;61299,99;0;0
17EM0239534;20120831;61299,99;61299,99;0;0
17EM0239534;20121031;61299,99;61299,99;0;0
17EM0239534;20121231;61299,99;61299,99;0;0
17EM0239534;20130228;61299,99;61299,99;0;0
17EM0239534;20130430;61299,99;61299,99;0;0
17EM0239534;20130630;61299,99;61299,99;0;0
17EM0239534;20130831;61299,99;61299,99;0;0
17EM0239534;20131031;61299,99;61299,99;0;0
17EM0239534;20131231;61299,99;61299,99;0;0
17EM0239534;20140228;61299,99;61299,99;0;0
17EM0239534;20140430;61299,99;61299,99;0;0
17EM0239534;20140630;61299,99;61299,99;0;0
17EM0239534;20140831;61299,99;61299,99;0;0
17EM0239534;20141031;61299,99;61299,99;0;0
17EM0239534;20141231;61299,99;61299,99;0;0
17EM0239534;20150228;61299,99;61299,99;0;0
17EM0239534;20150430;61299,99;61299,99;0;0
17EM0239534;20150630;61299,99;61299,99;0;0
17EM0239534;20150831;61299,99;61299,99;0;0
17EM0239534;20151031;61299,99;61299,99;0;0
17EM0239534;20151231;61299,99;61299,99;0;0
17EM0239757;20101031;0;0;0;0
17EM0239757;20101231;42465,2;42465,2;0;0
17EM0239757;20110228;42465,2;42465,2;0;0
17EM0239757;20110430;42465,2;42465,2;0;0
17EM0239757;20110630;42465,2;42465,2;0;0
17EM0239757;20110831;42465,2;42465,2;0;0
17EM0239757;20111031;42465,2;42465,2;0;0
17EM0239757;20111231;42465,2;42465,2;0;0
17EM0239757;20120229;42465,2;42465,2;0;0
17EM0239757;20120430;42465,2;42465,2;0;0
17EM0239757;20120630;42465,2;42465,2;0;0
17EM0239757;20120831;42465,2;42465,2;0;0
17EM0239757;20121031;42465,2;42465,2;0;0
17EM0239757;20121231;42465,2;42465,2;0;0
17EM0239757;20130228;42465,2;42465,2;0;0
17EM0239757;20130430;42465,2;42465,2;0;0
17EM0239757;20130630;42465,2;42465,2;0;0
17EM0239757;20130831;42465,2;42465,2;0;0
17EM0239757;20131031;42465,2;42465,2;0;0
17EM0239757;20131231;42465,2;42465,2;0;0
17EM0239757;20140228;42465,2;42465,2;0;0
17EM0239757;20140430;42465,2;42465,2;0;0
17EM0239757;20140630;42465,2;42465,2;0;0
17EM0239757;20140831;42465,2;42465,2;0;0
17EM0239757;20141031;42465,2;42465,2;0;0
17EM0239757;20141231;42465,2;42465,2;0;0
17EM0239757;20150228;42465,2;42465,2;0;0
17EM0239757;20150430;42465,2;42465,2;0;0
17EM0239757;20150630;42465,2;42465,2;0;0
17EM0239757;20150831;42465,2;42465,2;0;0
17EM0239757;20151031;42465,2;42465,2;0;0
17EM0239757;20151231;42465,2;42465,2;0;0
17EM0240601;20100430;0;0;0;0
17EM0240601;20100630;72760;72760;0;0
17EM0240601;20100831;72760;72760;0;0
17EM0240601;20101031;72760;72760;0;0
17EM0240601;20101231;72760;72760;0;0
17EM0240601;20110228;72760;72760;0;0
17EM0240601;20110430;72760;72760;0;0
17EM0240601;20110630;72760;72760;0;0
17EM0240601;20110831;72760;72760;0;0
17EM0240601;20111031;72760;72760;0;0
17EM0240601;20111231;72760;72760;0;0
17EM0240601;20120229;72760;72760;0;0
17EM0240601;20120430;72760;72760;0;0
17EM0240601;20120630;72760;72760;0;0
17EM0240601;20120831;72760;72760;0;0
17EM0240601;20121031;72760;72760;0;0
17EM0240601;20121231;72760;72760;0;0
17EM0240601;20130228;72760;72760;0;0
17EM0240601;20130430;72760;72760;0;0
17EM0240601;20130630;72760;72760;0;0
17EM0240601;20130831;72760;72760;0;0
17EM0240601;20131031;72760;72760;0;0
17EM0240601;20131231;72760;72760;0;0
17EM0240601;20140228;72760;72760;0;0
17EM0240601;20140430;72760;72760;0;0
17EM0240601;20140630;72760;72760;0;0
17EM0240601;20140831;72760;72760;0;0
17EM0240601;20141031;72760;72760;0;0
17EM0240601;20141231;72760;72760;0;0
17EM0240601;20150228;72760;72760;0;0
17EM0240601;20150430;72760;72760;0;0
17EM0240601;20150630;72760;72760;0;0
17EM0240601;20150831;72760;72760;0;0
17EM0240601;20151031;72760;72760;0;0
17EM0240601;20151231;72760;72760;0;0
17EM0240610;20100831;0;0;0;0
17EM0240610;20101031;117781,98;117781,98;0;0
17EM0240610;20101231;117781,98;117781,98;0;0
17EM0240610;20110228;117781,98;117781,98;0;0
17EM0240610;20110430;117781,98;117781,98;0;0
17EM0240610;20110630;117781,98;117781,98;0;0
17EM0240610;20110831;117781,98;117781,98;0;0
17EM0240610;20111031;117781,98;117781,98;0;0
17EM0240610;20111231;117781,98;117781,98;0;0
17EM0240610;20120229;117781,98;117781,98;0;0
17EM0240610;20120430;117781,98;117781,98;0;0
17EM0240610;20120630;117781,98;117781,98;0;0
17EM0240610;20120831;117781,98;117781,98;0;0
17EM0240610;20121031;117781,98;117781,98;0;0
17EM0240610;20121231;117781,98;117781,98;0;0
17EM0240610;20130228;117781,98;117781,98;0;0
17EM0240610;20130430;117781,98;117781,98;0;0
17EM0240610;20130630;117781,98;117781,98;0;0
17EM0240610;20130831;117781,98;117781,98;0;0
17EM0240610;20131031;117781,98;117781,98;0;0
17EM0240610;20131231;117781,98;117781,98;0;0
17EM0240610;20140228;117781,98;117781,98;0;0
17EM0240610;20140430;117781,98;117781,98;0;0
17EM0240610;20140630;117781,98;117781,98;0;0
17EM0240610;20140831;117781,98;117781,98;0;0
17EM0240610;20141031;117781,98;117781,98;0;0
17EM0240610;20141231;117781,98;117781,98;0;0
17EM0240610;20150228;117781,98;117781,98;0;0
17EM0240610;20150430;117781,98;117781,98;0;0
17EM0240610;20150630;117781,98;117781,98;0;0
17EM0240610;20150831;117781,98;117781,98;0;0
17EM0240610;20151031;117781,98;117781,98;0;0
17EM0240610;20151231;117781,98;117781,98;0;0
17EM0240614;20100228;0;0;0;0
17EM0240614;20100430;36108,43;36108,43;0;0
17EM0240614;20100630;36108,43;36108,43;0;0
